player_ID,careerWAR
arauzjo01,-0.86
archdma01,1.66
archech01,-0.18000000000000002
archefr01,0.06
archeji01,10.23
archeji02,-0.62
archige01,0.2
arciafr01,0.03
arciajo01,-3.59
arciaor01,3.78
arciaos01,-1.7200000000000002
ardelda01,0.0
ardizru01,0.0
ardnejo01,-1.48
ardoida01,0.2600000000000001
arellfr01,-0.029999999999999985
arenahi01,0.36
arenano01,57.769999999999996
arencjp01,1.87
arencma01,-0.04
arftha01,0.12999999999999998
ariasal01,1.9
ariasal02,-0.05
ariasga01,0.53
ariasge01,0.01999999999999999
ariasjo01,1.04
ariasru01,-0.06
arihako01,-0.02
ariosma01,-0.14
arletbu01,2.26
arlicdo01,-0.05
arlinst01,0.43999999999999995
armasfe01,0.07
armasma01,0.14
armasto01,15.83
armasto02,-1.45
armbrch01,-0.47
armbred01,-0.13
armbrha01,1.16
armbror01,-0.08
armenro01,0.0
armou01,-0.03
armoubu01,3.9
armstge01,0.02
armstho01,-0.02
armstja01,-1.22
armstji01,-0.2
armstmi01,-0.05
armstsa01,-0.19
armstsh01,0.0
arndtha01,1.5599999999999996
arndtla01,-0.1
arnolbi01,-0.03
arnolch01,-0.8300000000000001
arnolja01,0.07
arnolpa01,-0.51
arnolsc01,0.0
arnolto01,0.0
arnovmo01,6.95
arnsbbr01,0.0
arntzor01,-0.15
arochre01,-0.09999999999999999
arojo01,0.0
arozara01,17.05
arraelu01,16.39
arredjo01,0.04
arrieja01,1.62
arrigge01,0.18000000000000002
arrigsp01,0.0
arrojro01,-0.39
arroybr01,-1.2400000000000002
arroych01,2.14
arroyfe01,0.0
arroylu01,0.33
arroyru01,-0.02
arrueba01,-0.38
arteahu01,-0.7999999999999999
artez01,0.0
arumijo01,-0.19
arundha01,-0.060000000000000005
arundtu01,-1.81
asadora01,0.26
asbelji01,-0.16
asbjoca01,-0.9199999999999999
asburor01,-0.03
ascanca01,-0.58
ascanjo01,-0.03
ascheco01,-1.8800000000000001
asencmi01,-0.07
ashburi01,64.31
ashbyaa01,0.03
ashbyal01,11.08
ashbyan01,-0.56
ashbyea01,0.10999999999999999
ashcrgr01,0.0
asheral01,0.05999999999999999
ashfotu01,-1.79
ashke01,-0.35000000000000003
ashlebi01,-2.13
ashlene01,-0.2
ashru01,-0.23
asmusto01,-0.23
asprobo01,1.21
asproke01,1.8499999999999996
assadja01,0.0
asselbr01,-1.24
assenpa01,-0.020000000000000004
astacez01,-0.1
astacpe01,-2.65
astinba01,-0.01
astrojo01,0.9000000000000001
astudwi01,-0.52
asuajca01,0.31
atchisc01,-0.03
atchlju01,-0.02
atherch01,-0.54
atherke01,-0.01
atilalu01,-0.31
atkinab01,-0.07
atkinal01,-0.98
atkinbi01,0.06
atkined01,-0.13
atkinga01,3.99
atkinja01,0.05
atkinjo01,0.53
atkinle01,-0.03
atkinmi01,-0.03
atkinto01,-0.17
attredi01,-1.09
atwelto01,1.25
atwoobi01,-1.38
atzja01,3.06
aubreha01,-1.61
aubremi01,0.19999999999999998
aucoide01,0.0
auderi01,-1.01
auerbri01,0.9399999999999998
augenbr01,0.07
augusco01,-0.05
augusda01,-0.33
augusdo01,0.0
augusje01,0.0
aukerel01,-0.12999999999999995
auldsle01,-0.02
aultdo01,0.24
aumonph01,0.04
aurilri01,18.18
ausanjo01,0.0
ausmubr01,16.54
austde01,-0.04
austifr01,10.35
austihe01,-0.17
austije01,-0.05
austiji01,22.81
austiji02,0.0
austira01,0.13
austiri01,0.0
austity01,0.9200000000000002
autryal01,-0.03
autrych01,-0.99
autrych02,-0.72
avansdr01,-0.37
aveliab01,-0.05
avenbr01,1.63
averiea01,51.629999999999995
averiea02,3.5500000000000003
averysk01,0.07
averyst01,1.33
averyxa01,-0.3
avilaal01,16.7
avilabo01,28.5
avilalu01,0.03
avilalu02,0.0
avilani01,0.0
avilape01,-0.03
avilemi01,5.87
avilera01,-0.13
avreaja01,-0.04
awkarru01,0.07
axelrdy01,-0.04
axforjo01,-0.01
ayalabe01,1.01
ayalabo01,-0.33
ayalalu01,0.19
aybarer01,22.77
aybarma01,0.27
aybarwi01,2.7399999999999998
aydelja01,-0.4
ayersbi01,0.03
ayersdo01,-1.1
aylwadi01,-0.07
ayraubo01,-0.03
ayraujo01,-0.03
azcuejo01,8.58
azocajo01,-0.39
azocaos01,-0.2400000000000001
babbch01,3.98
babcobo01,0.0
babelo01,-1.3399999999999999
babicjo01,-0.53
babinch01,-0.17
babitsh01,0.34
bachala01,0.0
bachmsa01,0.0
backebr01,2.0300000000000002
backhky01,0.0
backmle01,-0.17
backmwa01,13.16
baconed01,0.16
bacsimi01,0.0
bacsimi02,-0.17
bacusda01,0.0
baczefr01,-0.56
baddoak01,2.83
badenbu01,-0.22
baderar01,-0.03
baderha01,17.27
baderlo01,-0.03
badgrre01,-0.9900000000000001
baeched01,-0.18
baeji01,-0.75
baekch01,0.26
baergca01,19.57
baezbe01,-0.02
baezda01,6.938893903907228e-18
baezja01,27.43
baezjo01,1.54
baezju01,0.07
baezke01,-0.74
baezmi01,0.0
baezpe01,-0.030000000000000006
baezsa01,0.0
bagbyba01,-0.14
bagbyji01,1.24
bagbyji02,1.39
bagwebi01,0.0
bagweje01,79.88
bahnsst01,-1.2
bahred01,-0.47
bahrefr01,-0.18
baichgr01,-0.02
baile03,-0.05
baileal01,-0.19
bailean01,0.0
bailebi01,0.18999999999999992
bailebi02,-0.14
bailebo01,28.83
bailebr01,0.0
baileco01,0.25
baileed01,27.16
bailefr01,-0.54
bailege01,-0.9499999999999998
baileha01,0.060000000000000005
baileho01,0.0
baileho02,0.07999999999999995
baileje01,-0.01999999999999999
baileji01,-0.05
baileki01,0.07
bailema01,2.43
bailepa01,3.7399999999999998
bailepe01,0.11
bailero01,0.5
bailesc01,0.0
bailest01,-0.05
bailesw01,0.24
bailobo01,8.92
baineha01,38.77
bainlo01,0.01
baird02,-0.02
bairdal01,0.32
bairdbo01,-0.020000000000000004
bairddo01,6.460000000000001
bairdo01,-0.25
baislje01,-0.31
bajenje01,0.0
bakelje01,-1.05
bakenda01,0.0
bakeral01,-0.07
bakerbi01,0.13
bakerbo01,-0.05
bakerbr01,0.0
bakerch01,-0.61
bakerch02,-0.18
bakerda01,-0.1
bakerda02,0.03
bakerde01,-1.29
bakerdo01,-0.47
bakerdu01,37.0
bakered01,0.06
bakerer01,-0.04
bakerfl01,7.9799999999999995
bakerfr01,62.77
bakerfr02,-2.32
bakerfr03,0.09999999999999998
bakerge01,-1.29
bakerge02,7.2700000000000005
bakerhe01,-0.64
bakerho01,-0.18
bakerja01,-0.30000000000000004
bakerje01,-0.16
bakerje02,0.0
bakerje03,1.19
bakerjo01,0.5899999999999999
bakerki01,0.21
bakerlu01,-0.68
bakerne01,-0.05
bakerno01,-0.39
bakerph01,2.19
bakerru01,-1.87
bakersc01,0.0
bakersc02,-0.13999999999999999
bakerst01,0.0
bakerto01,0.65
bakerto02,-0.05
bakertr01,0.0
bakopa01,-1.27
balasmi01,0.0
balazjo01,-0.42
balazjo02,0.0
balbost01,0.8100000000000002
balcebo01,-0.08
baldero01,10.17
baldoal01,0.0
baldsja01,-0.15999999999999998
baldw02,-0.03
baldwbi01,-0.36
baldwbr01,-0.51
baldwda01,-0.09
baldwdr01,3.28
baldwfr01,-0.34
baldwha01,0.1
baldwhe01,0.05
baldwja01,-0.19
baldwje01,-0.2
baldwki01,-1.8
baldwla01,0.77
baldwma01,-5.27
baldwo.01,-0.11
baldwre01,-0.37
baldwri01,0.32
baldwti01,-0.13
balejo01,-0.1
balenmi01,-1.06
balenwl01,0.5000000000000002
balesco01,0.09000000000000001
balesle01,-0.49
balfogr01,-0.03
ballaje01,0.18000000000000002
ballar01,0.01
balleja01,-0.13
ballemo01,0.51
ballepe01,-0.04
ballima01,0.01
ballje01,-0.06
ballji01,-0.54
ballne01,0.9199999999999999
ballowi01,-1.15
ballwa01,0.06999999999999999
balsato01,0.04
bambege01,-0.03
bambeha01,-0.17
banckst01,-0.18
bancrda01,49.9
bandaan01,-0.09
bandoch01,1.6800000000000002
bandosa01,61.51
bandyje01,-0.09000000000000002
baneed01,0.0
baneydi01,-0.08
banfiwi01,-0.15
banisje01,0.05
bankhda01,0.68
bankhfr01,3.03
bankhsa01,13.45
bankhsc01,0.02
banks02,-0.05
banksbi01,-0.08
banksbr01,-1.2
bankser01,67.8
banksev01,-0.08
banksge01,0.32000000000000006
banksjo01,0.010000000000000002
banksno01,-0.34
banksta01,0.0
bankswe01,-0.54
bankswi01,0.17
bannial01,3.59
bannibr01,0.34
bannifl01,-0.07
banniji01,-0.02
bannoji01,5.19
bannory01,-0.33
bannoto01,-0.37
bantaja01,-0.22
bantzbr01,-0.04
banueda01,0.01
banuema01,-0.09
baptitr01,0.0
baragca01,-0.02
barajro01,4.58
barbajo01,-0.01
barbare01,-0.03
barbawa01,1.87
barbebr01,6.3100000000000005
barbebr02,0.01
barbebu01,0.38999999999999996
barbech01,-0.36
barbeda01,0.22000000000000003
barbefr01,-0.12000000000000001
barbeja01,0.87
barbeje01,0.28
barbela01,-0.26
barbesa01,0.1
barbest01,-0.6799999999999999
barbest02,-0.14
barbetu01,0.6599999999999998
barbiji01,0.46
barbobu01,-0.04
barcelo01,0.0
barclcu01,0.23
barclge01,-3.37
bardda01,0.03
bardebr01,-0.24
bardjo01,3.27
bardlu01,0.0
barera01,0.0
barfije01,39.44
barfijo01,0.0
barfijo02,2.57
barfocl01,0.46
bargagr01,-0.05
bargead01,1.5899999999999999
bargecy01,0.53
barkbr01,0.0
barkeal01,0.03
barkean01,0.15
barkegl01,0.27
barkeke01,-0.34
barkele01,-0.6
barkelu01,0.0
barkema01,-2.6
barkera01,-0.18
barkeri01,0.0
barkese01,-0.02
barklbr01,0.0
barklje01,0.0
barklre01,-0.30000000000000004
barklsa01,8.47
barlojo01,0.0
barlomi01,-0.05
barlosc01,0.0
barloto01,1.46
barmebr01,-0.03
barmecl01,14.97
barnaba01,0.07000000000000006
barnach01,0.43
barneau01,4.43
barnebi01,-0.01
barnebi02,-0.57
barnebo01,-0.04
barnebr01,0.10999999999999997
barnebr02,0.6799999999999999
barnech01,-0.01
barneda01,8.77
barneda02,0.0
barneed01,0.76
barneep01,-0.15
barnefr01,0.08
barnefr02,-0.21000000000000002
barnefr03,0.0
barneha01,-0.29000000000000004
barneho01,0.03
barneja01,0.05
barneje01,0.67
barnejo01,-0.06
barnejo02,0.5099999999999998
barneju01,0.0
barnela01,-0.9199999999999999
barnelu01,-0.29
barnema01,-0.01
barnere01,2.17
barnere02,-0.83
barneri01,0.0
barnero01,28.05
barnesa01,0.03
barnesc01,0.0
barnesk01,0.89
barneto01,0.0
barneve01,0.56
barnevi01,-3.92
barnevi02,-0.04
barnhcl01,9.290000000000001
barnhda01,1.48
barnhed01,0.0
barnhhe01,0.18
barnhja01,0.0
barnhle01,-0.04000000000000001
barnhtu01,6.92
barnhvi01,-0.43
barnibi01,-2.67
barnige01,-0.28
barnoed01,0.0
barnwch01,-0.48
barobe01,4.449999999999999
barojsa01,0.0
baronda01,-0.05
barondi01,-0.16
baronst01,-0.39
barracu01,-0.37
barrage01,0.33
barraky01,-0.02
barrbo01,-1.1400000000000001
barrbo02,0.0
barre01,-0.2
barreaa01,0.0
barrebi01,-0.22999999999999998
barrebi02,6.27
barrebo01,-0.020000000000000018
barredi01,0.27
barrefr01,-0.16
barrefr02,-1.0699999999999998
barreja01,0.0
barreji01,19.33
barrejo01,6.07
barrelu01,0.43
barrema01,-0.32
barrema02,9.2
barrema03,0.0
barremi01,2.71
barrere01,-2.71
barreti01,-0.03
barreto01,-0.22999999999999998
barretr01,-0.009999999999999974
barrifr01,0.0
barrija01,-0.14
barrijo01,-0.24
barrima01,0.0
barriyh01,0.0
barrji01,-0.13
barrocu01,-0.35
barrofr01,-0.87
barrofr02,0.0
barrojo01,-0.73
barrore01,-0.17
barroto01,1.77
barrsc01,-0.82
barrst01,0.0
barryed01,-0.19
barryha01,-0.03
barryja01,25.88
barryje01,-1.1600000000000001
barryke01,-0.03
barryri01,-0.09
barrysh01,3.5799999999999996
barryto01,0.0
bartedi01,41.550000000000004
barteki01,0.53
barthbo01,0.0
barthji01,-0.04
barthjo01,0.09
barthle01,-0.05
bartito01,-1.71
bartjo01,3.4
bartlbi01,-0.10000000000000002
bartlbo01,-0.46
bartlho01,-0.2
bartlir01,-0.59
bartlja01,18.41
bartobo01,1.71
bartobr01,0.53
bartocl01,0.06
bartoda01,-0.06
bartoda02,8.9
bartoha01,-0.13
bartosh01,0.02
bartovi01,0.39
bartsch01,-0.27
barziph01,0.0
basablu01,0.09
basabos01,0.35
basakch01,-0.02
basalsa01,-0.21
basgamo01,-1.57
bashaal01,-0.26
bashara01,-0.02
bashlty01,-0.01
bashowa01,-0.27
basined01,-1.1099999999999999
baskeji01,0.13
bassan01,-5.204170427930421e-18
bassbr01,-0.03
bassdi01,-0.03
bassdo01,0.06
bassech01,10.35
bassepe01,-0.31000000000000005
bassich01,-0.11
bassjo01,0.45
basske01,14.75
bassljo01,21.02
bassno01,-0.31
bassobr01,0.0
bassra01,-1.1400000000000001
bassre01,-0.05
bastaan01,-0.020000000000000004
bastich01,2.07
batchem01,1.5099999999999998
batchjo01,-0.02
batchri01,-0.030000000000000002
batemjo01,0.9999999999999998
batesaa01,0.03
batesbi01,-0.13999999999999999
batesbu01,-0.05
batesch01,-0.02
batesde01,-0.64
batesdi01,0.0
batesfr01,0.21000000000000002
batesja01,-2.55
batesjo01,-0.09
batesjo02,20.77
batesra01,1.23
bathebi01,-0.12000000000000002
batiske01,-0.05
batiski01,-4.38
batismi01,-1.85
batisra01,0.05
batisto01,13.76
batscbi01,0.03
battala01,0.04
batteea01,18.84
battege01,-0.08
battema01,0.28
battepe01,0.0
battijo01,6.35
battlal01,-0.5800000000000001
battlho01,0.11000000000000001
battlji01,0.11
battlra01,-0.71
battlru01,-0.38
battoch01,0.0
battsma01,1.86
batybr01,2.45
bauchha01,-0.55
baueral01,-0.08
bauerha01,27.200000000000003
bauerja01,-1.2599999999999998
bauerlo01,0.0
bauerri01,0.0
bauerru01,1.1
bauertr01,-0.4
baughju01,-0.26
baumabu01,-0.01
baumafr01,1.65
baumami01,0.0
baumapa01,3.36
baumeji01,-0.010000000000000009
baumgge01,0.15000000000000005
baumgha01,0.03
baumgjo01,-0.52
baumgro01,-0.05
baumgst01,-0.13
baumhfr01,8.049999999999999
bausege01,-0.17
bautaed01,0.010000000000000002
bautida01,-0.42999999999999994
bautide01,0.03
bautife01,0.0
bautige01,0.0
bautijo01,-0.37
bautijo02,36.78
bautira01,-0.43
bauzama01,-0.83
baxesji01,1.01
baxesmi01,-0.9299999999999999
baxtemi01,0.5299999999999999
baxtemo01,-0.27
bayha01,10.709999999999999
bayja01,24.74
bayledi01,0.07
bayliha01,0.26
baylijo01,0.0
baylo02,-0.02
baylodo01,28.48
baynawi01,0.0
baynebi01,1.2
bazared01,0.0
bazaryo01,-0.05
bazsh01,0.0
beachbr01,-0.27999999999999997
beachja01,-0.51
beada01,1.1
bealegi01,-0.09
beallbo01,-0.43000000000000005
bealljo01,0.42000000000000004
beallwa01,-0.19
bealsto01,0.8400000000000001
beamal01,-0.01
beamer01,-0.09
beamoch01,-0.13
beamoch02,-0.46
beamotr01,-0.8200000000000001
beamtj01,-0.060000000000000005
beanbe01,0.43
beanbi01,-2.01
beanco01,0.0
beanebi01,-1.58
beanjo01,-0.03
beardda01,0.0
beardge01,1.36
beardmi01,-0.05
beardol01,8.0
beardra01,-0.18
